,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
alpha_user[3467],-0.125201,0.00707046,0.467576,0.466799,-0.884314,-0.132215,0.644325,4412.98,2892.69,5.28089,1.00041
alpha_user[3468],0.107913,0.00681656,0.475758,0.459945,-0.676452,0.1071,0.894768,4910.8,2674.97,5.8766,1.00033
alpha_user[3469],-0.12015,0.00670951,0.448368,0.449906,-0.864159,-0.123306,0.610294,4546.11,2419.03,5.4402,1.00189
alpha_user[3470],0.112264,0.00753035,0.472656,0.458542,-0.660802,0.120099,0.866543,4031.53,2450.95,4.82441,1.00122
alpha_user[3471],-0.435033,0.0067122,0.424197,0.423219,-1.13875,-0.433287,0.26368,4018.82,2626.04,4.80921,1.00067
alpha_user[3472],-0.214734,0.00738358,0.47919,0.496184,-0.971926,-0.215401,0.577095,4360.65,2844.55,5.21826,1.00137
alpha_user[3473],-0.00851888,0.00735869,0.475458,0.474031,-0.817862,0.000118663,0.780746,4200.74,2525.44,5.0269,1.00252
alpha_user[3474],0.117043,0.0068424,0.462265,0.452923,-0.648509,0.116825,0.856016,4629.3,2498.63,5.53975,1.00167
alpha_user[3475],0.107498,0.00692092,0.478271,0.474453,-0.687831,0.102584,0.91003,4822.29,2688.06,5.77069,1.00079
alpha_user[3476],-0.261525,0.00411055,0.281884,0.279744,-0.725664,-0.260431,0.189957,4761.29,3161.92,5.69769,1.00144
alpha_user[3477],-0.102714,0.00711723,0.478464,0.450133,-0.905207,-0.105482,0.708321,4544.1,2394.88,5.43779,1.0039
alpha_user[3478],0.104454,0.007121,0.479874,0.480269,-0.678922,0.104167,0.888059,4595.56,2884.09,5.49937,1.00127
alpha_user[3479],-0.109901,0.00695006,0.467887,0.460505,-0.874447,-0.108056,0.659293,4592.13,2743.16,5.49526,1.00095
alpha_user[3480],0.121706,0.00700567,0.482502,0.494358,-0.675237,0.118722,0.887334,4765.48,3034.25,5.70271,1.00095
alpha_user[3481],-0.122932,0.00716918,0.487096,0.4876,-0.919576,-0.115577,0.659153,4769.96,2793.95,5.70807,1.00065
alpha_user[3482],-0.0206331,0.00573966,0.398894,0.384785,-0.667576,-0.0311965,0.649135,4854.51,2723.14,5.80924,1.00235
alpha_user[3483],0.120788,0.00717773,0.475795,0.476583,-0.662216,0.120873,0.896505,4402.17,2790.05,5.26795,1.0014
alpha_user[3484],0.125105,0.00686514,0.472585,0.472706,-0.644881,0.127726,0.90447,4739.85,2896.31,5.67204,1.00119
alpha_user[3485],-0.221815,0.00662474,0.456895,0.451498,-0.959396,-0.222322,0.534615,4816.08,2722.39,5.76327,1.00456
alpha_user[3486],0.246581,0.00695853,0.466453,0.464035,-0.512116,0.239033,1.02914,4540.17,2554.32,5.43309,1.0016
alpha_user[3487],-0.120611,0.00646342,0.474517,0.455727,-0.888285,-0.123978,0.661028,5373.03,2785.68,6.42975,1.00182
alpha_user[3488],0.0977181,0.00637467,0.447552,0.436717,-0.660042,0.104647,0.813266,4977.82,2537.73,5.95681,1.00108
alpha_user[3489],-0.122133,0.00670848,0.491369,0.490559,-0.930523,-0.115629,0.67549,5408.83,2774.09,6.47259,1.00016
alpha_user[3490],0.0946725,0.00535804,0.326923,0.324539,-0.449786,0.0969144,0.624143,3706.43,2581.77,4.43538,1.00043
alpha_user[3491],-0.108107,0.00652023,0.474384,0.468549,-0.875619,-0.111805,0.674525,5385.77,2878.79,6.44499,1.00057
alpha_user[3492],0.00617575,0.00695965,0.468434,0.452199,-0.761715,0.00250887,0.767293,4568.22,2341.96,5.46665,0.999593
alpha_user[3493],0.00122945,0.0069614,0.466195,0.458291,-0.734908,-0.00464703,0.785455,4583.68,2723.6,5.48515,1.00092
alpha_user[3494],-0.583877,0.0053573,0.370194,0.37103,-1.19011,-0.577165,0.0124602,4821.06,2920.32,5.76922,1.00223
alpha_user[3495],-0.112085,0.00690315,0.477361,0.465534,-0.908138,-0.112063,0.661034,4758.33,2820.33,5.69415,1.00332
alpha_user[3496],0.111275,0.00717314,0.48477,0.484923,-0.695988,0.120536,0.892114,4625.79,2652.61,5.53555,1.0
alpha_user[3497],0.12742,0.00668843,0.483198,0.472809,-0.685377,0.137243,0.906571,5318.24,2642.01,6.36419,1.00062
alpha_user[3498],0.0959823,0.00731909,0.475154,0.491673,-0.67892,0.102088,0.871052,4233.18,2719.9,5.06572,1.00302
alpha_user[3499],-0.177115,0.00628278,0.41099,0.412581,-0.852008,-0.17386,0.501505,4308.58,2923.58,5.15595,1.00112
alpha_user[3500],0.118247,0.00660618,0.461821,0.465356,-0.635071,0.106288,0.886543,4970.53,3094.1,5.94809,1.00084
alpha_user[3501],0.204002,0.00639785,0.432819,0.438283,-0.507618,0.209796,0.917924,4601.88,2678.49,5.50693,1.00153
alpha_user[3502],0.00113537,0.00575118,0.392767,0.39025,-0.659173,0.00377067,0.632854,4702.53,2788.31,5.62738,1.00065
alpha_user[3503],0.312318,0.00673974,0.444996,0.447221,-0.408109,0.311723,1.03171,4440.49,3041.91,5.31381,1.00033
alpha_user[3504],-0.4023,0.00563405,0.372843,0.358847,-1.02204,-0.403862,0.212199,4417.1,2649.19,5.28581,1.00138
alpha_user[3505],0.113696,0.00709398,0.480185,0.481396,-0.681826,0.117668,0.910654,4631.14,2693.5,5.54195,1.00215
alpha_user[3506],-0.0882924,0.00657113,0.461612,0.46384,-0.858584,-0.0884733,0.672443,4965.83,2719.7,5.94246,1.00079
alpha_user[3507],0.227672,0.0069759,0.465516,0.453806,-0.528344,0.226148,0.998291,4498.88,2994.19,5.38367,1.00137
alpha_user[3508],0.0172857,0.00513794,0.344416,0.334214,-0.54779,0.0183511,0.575855,4525.81,3009.82,5.4159,1.0016
alpha_user[3509],0.22927,0.00392554,0.272318,0.260487,-0.21837,0.22666,0.685656,4959.88,2454.81,5.93534,1.00413
alpha_user[3510],-0.103707,0.00703946,0.46389,0.460797,-0.854792,-0.112017,0.661375,4453.24,2204.38,5.32906,0.999726
alpha_user[3511],0.10595,0.0065397,0.469426,0.465058,-0.66258,0.103089,0.87974,5203.94,2743.76,6.22741,1.00136
alpha_user[3512],0.207405,0.0050709,0.346096,0.344016,-0.357292,0.197512,0.781916,4672.28,2589.97,5.59118,1.00034
alpha_user[3513],0.0979854,0.00645394,0.480458,0.48365,-0.688169,0.0896318,0.890628,5568.73,2520.49,6.66394,1.00145
alpha_user[3514],-0.120343,0.00761246,0.482956,0.489117,-0.906475,-0.121837,0.667398,4060.72,2259.88,4.85935,1.00078
alpha_user[3515],-0.115714,0.00683534,0.48087,0.480158,-0.905045,-0.116215,0.675009,5013.7,2791.02,5.99975,1.00151
alpha_user[3516],-0.167156,0.00646626,0.410318,0.407351,-0.825522,-0.163344,0.497342,4095.37,2353.91,4.90081,1.00138
alpha_user[3517],-0.277778,0.00652845,0.430211,0.444832,-0.978493,-0.281043,0.425439,4229.41,2321.22,5.06121,1.00042
alpha_user[3518],-0.1273,0.00644989,0.477833,0.473903,-0.921024,-0.124825,0.653029,5569.43,2313.42,6.66478,1.00286
alpha_user[3519],-0.106771,0.00695438,0.493381,0.504659,-0.899697,-0.103032,0.709401,5062.8,2546.14,6.0585,1.0006
alpha_user[3520],-0.104388,0.00713177,0.494976,0.498212,-0.930863,-0.105538,0.681384,4815.07,2925.65,5.76205,1.00309
alpha_user[3521],-0.113587,0.00697592,0.481644,0.476213,-0.88488,-0.120622,0.672661,4804.32,2834.23,5.74918,1.0036
alpha_user[3522],-0.00644968,0.0065934,0.446331,0.43805,-0.730478,-0.005149,0.731368,4618.61,2855.89,5.52695,1.00289
alpha_user[3523],-0.120859,0.0073642,0.482573,0.486636,-0.91796,-0.120473,0.661802,4323.41,2732.41,5.17369,1.00371
alpha_user[3524],0.573817,0.00639971,0.415159,0.422762,-0.109587,0.573557,1.26565,4242.25,2669.51,5.07657,1.00103
alpha_user[3525],0.114693,0.00693409,0.47954,0.475669,-0.685915,0.117554,0.91118,4834.71,2915.74,5.78555,1.0059
alpha_user[3526],-0.190484,0.00651209,0.444388,0.451175,-0.922302,-0.185753,0.529176,4694.87,2511.74,5.61821,1.00177
alpha_user[3527],0.201951,0.00692858,0.452936,0.447917,-0.535246,0.193594,0.968944,4305.41,2526.68,5.15216,1.00238
alpha_user[3528],-0.161183,0.00603412,0.401236,0.385858,-0.834624,-0.153769,0.495783,4448.64,2649.89,5.32356,1.0023
alpha_user[3529],-0.11871,0.0068532,0.483785,0.492992,-0.90763,-0.111666,0.648847,4959.61,2619.93,5.93501,1.00041
alpha_user[3530],0.215505,0.00723257,0.461039,0.468083,-0.542029,0.213063,0.974137,4125.3,3031.54,4.93663,1.00032
alpha_user[3531],0.00772531,0.00734162,0.463946,0.471964,-0.735316,0.00711593,0.782713,4012.26,2607.32,4.80136,1.00077
alpha_user[3532],0.145113,0.00549102,0.353435,0.351206,-0.439946,0.147475,0.720263,4176.12,2816.36,4.99743,1.0011
alpha_user[3533],-0.121855,0.0070118,0.471382,0.48334,-0.889967,-0.125607,0.661726,4526.9,3108.57,5.4172,1.00294
alpha_user[3534],-0.105972,0.00715765,0.480518,0.480034,-0.906085,-0.0993434,0.666329,4523.63,2390.71,5.4133,1.00087
alpha_user[3535],0.10868,0.00768995,0.476093,0.477833,-0.684701,0.105119,0.90889,3819.25,2816.71,4.57038,0.999867
alpha_user[3536],-0.00617751,0.00759462,0.478024,0.463598,-0.786614,-0.00421471,0.766651,4061.84,2413.24,4.86068,1.00128
alpha_user[3537],0.00364994,0.00637955,0.454769,0.451082,-0.743157,-0.00445096,0.757321,5114.34,2621.67,6.12017,1.00023
alpha_user[3538],0.0135408,0.00740022,0.467477,0.461251,-0.776979,0.02155,0.765225,4086.47,2624.0,4.89016,1.00053
alpha_user[3539],0.00161533,0.00631465,0.444277,0.438925,-0.732146,-0.00124329,0.744153,4987.76,2829.61,5.9687,1.00052
alpha_user[3540],-0.114067,0.00789987,0.483812,0.480779,-0.899385,-0.110662,0.684606,3792.15,2509.66,4.53795,1.00005
alpha_user[3541],0.121735,0.00708867,0.478561,0.479545,-0.647911,0.115364,0.91957,4579.04,3330.89,5.4796,1.00047
alpha_user[3542],-0.103598,0.00686897,0.478199,0.478529,-0.904011,-0.108876,0.677359,4857.02,2927.4,5.81226,1.00073
alpha_user[3543],0.214382,0.00652882,0.463218,0.456932,-0.532872,0.218421,0.972409,5066.84,2868.2,6.06334,0.999777
alpha_user[3544],-0.110876,0.00694345,0.473817,0.487171,-0.881369,-0.108623,0.675046,4688.51,2925.62,5.6106,1.00118
alpha_user[3545],-0.00171025,0.00576273,0.426088,0.416872,-0.703565,0.00321164,0.704788,5521.71,2602.44,6.60766,1.00274
alpha_user[3546],-0.111361,0.00708816,0.480079,0.464838,-0.927471,-0.101424,0.678691,4609.95,2611.9,5.51659,1.00079
alpha_user[3547],-0.308233,0.00666965,0.46528,0.474925,-1.0848,-0.299473,0.436101,4953.31,3090.36,5.92748,1.00012
alpha_user[3548],-0.359775,0.00449479,0.302055,0.30031,-0.857923,-0.35334,0.130731,4575.1,2748.06,5.47489,1.00018
alpha_user[3549],0.12495,0.00727584,0.470515,0.465429,-0.642109,0.123004,0.896607,4202.51,2551.04,5.02902,1.00331
alpha_user[3550],-0.174129,0.00358711,0.242534,0.24284,-0.57434,-0.17669,0.221528,4605.94,2928.41,5.51179,1.00096
alpha_user[3551],0.114642,0.00723572,0.489513,0.484458,-0.706345,0.121362,0.920721,4650.34,2823.79,5.56492,1.00028
alpha_user[3552],0.119698,0.00695091,0.477077,0.479279,-0.666483,0.115503,0.899519,4730.37,2663.34,5.66069,1.00129
alpha_user[3553],-0.00467121,0.0063708,0.458053,0.44754,-0.751587,-0.00663397,0.741619,5214.83,2620.58,6.24043,1.00029
alpha_user[3554],0.108139,0.00656749,0.455612,0.463735,-0.635294,0.105112,0.852229,4840.5,2735.93,5.79248,1.0018
alpha_user[3555],0.283956,0.00722547,0.43707,0.453422,-0.40922,0.271047,1.02245,3680.13,2500.48,4.40391,1.0006
alpha_user[3556],0.385215,0.00615254,0.429696,0.4321,-0.306085,0.37721,1.0965,4948.92,2347.76,5.92222,1.00162
alpha_user[3557],-0.0774939,0.00667344,0.410462,0.409237,-0.755744,-0.0791546,0.600889,3808.75,2560.47,4.55781,0.999994
alpha_user[3558],0.303766,0.00575485,0.39216,0.399025,-0.342879,0.295733,0.957892,4672.73,2808.18,5.59172,1.00127
alpha_user[3559],0.10634,0.00695835,0.466972,0.468932,-0.642049,0.102532,0.875277,4509.01,2655.04,5.3958,0.999861
alpha_user[3560],0.105886,0.00462939,0.308141,0.30846,-0.399572,0.102478,0.608684,4443.16,2403.79,5.317,1.00176
alpha_user[3561],0.119526,0.00730964,0.481893,0.467823,-0.661831,0.114125,0.926261,4434.73,2457.24,5.30692,1.00063
alpha_user[3562],0.118736,0.00686853,0.468377,0.477996,-0.628751,0.12153,0.889967,4671.93,2728.62,5.59076,1.00293
alpha_user[3563],0.109347,0.00691665,0.477887,0.469098,-0.660215,0.102588,0.904679,4733.8,2686.09,5.6648,1.00078
alpha_user[3564],0.109209,0.00724466,0.48443,0.493654,-0.687337,0.110043,0.889145,4481.63,2773.29,5.36303,1.00004
alpha_user[3565],-0.208381,0.00652232,0.482541,0.478164,-1.00028,-0.207131,0.583317,5506.4,2695.81,6.58934,1.00241
alpha_user[3566],-0.217576,0.00666414,0.471324,0.4743,-0.993875,-0.204902,0.534263,5028.54,3036.41,6.0175,1.00079
alpha_user[3567],-0.42509,0.00590437,0.424925,0.411869,-1.15387,-0.412666,0.255117,5259.44,2484.65,6.29381,1.00083
alpha_user[3568],-0.294104,0.00679005,0.443628,0.449638,-1.02798,-0.292701,0.414884,4383.59,2544.84,5.24571,1.00141
alpha_user[3569],0.125409,0.00715208,0.493,0.490095,-0.699206,0.126884,0.912929,4771.82,2764.95,5.7103,1.00143
alpha_user[3570],0.121654,0.00771345,0.481384,0.481567,-0.64831,0.113563,0.912019,3970.23,2566.82,4.75106,1.00065
alpha_user[3571],0.116996,0.00708731,0.476078,0.468311,-0.661516,0.110009,0.913122,4577.68,2599.15,5.47797,1.00158
alpha_user[3572],0.0982797,0.00629278,0.457444,0.461346,-0.635553,0.0962203,0.850688,5405.0,2670.2,6.468,1.00108
alpha_user[3573],-0.0510083,0.0047658,0.328693,0.323322,-0.598116,-0.0561572,0.499892,4745.23,2968.43,5.67848,1.00009
alpha_user[3574],-0.198286,0.00713537,0.433674,0.417193,-0.916904,-0.203942,0.518352,3891.36,2798.18,4.65667,1.00444
alpha_user[3575],-0.118508,0.007358,0.481972,0.484673,-0.900041,-0.124644,0.676442,4350.36,2516.89,5.20594,1.00033
alpha_user[3576],-0.115601,0.0069654,0.470601,0.474845,-0.872582,-0.112449,0.653352,4626.91,2918.68,5.53689,1.0005
alpha_user[3577],-0.101582,0.00705108,0.456396,0.454506,-0.865378,-0.102174,0.653032,4251.54,3107.38,5.08769,1.00172
alpha_user[3578],-0.117552,0.00738198,0.48094,0.484585,-0.908185,-0.113424,0.677866,4295.88,2584.52,5.14075,1.00209
alpha_user[3579],-0.365274,0.004958,0.324613,0.316333,-0.892005,-0.35973,0.177167,4326.51,2291.74,5.1774,1.00006
alpha_user[3580],0.116787,0.0064144,0.472908,0.477499,-0.650814,0.116641,0.912822,5465.07,2488.85,6.53988,1.00263
alpha_user[3581],0.00261756,0.00765111,0.481979,0.485135,-0.803,0.0070504,0.790705,3939.97,2607.46,4.71485,1.00078
alpha_user[3582],0.111778,0.00698791,0.488043,0.474869,-0.68753,0.113184,0.938215,4903.72,2859.86,5.86814,1.00109
alpha_user[3583],0.112253,0.00683009,0.465352,0.464414,-0.657318,0.114574,0.890968,4670.58,2864.83,5.58915,1.00026
alpha_user[3584],0.109856,0.00725339,0.479113,0.489498,-0.671709,0.100824,0.895614,4387.98,2973.4,5.25097,0.999654
alpha_user[3585],0.112257,0.00717422,0.46574,0.468241,-0.634396,0.110532,0.870865,4252.4,2572.66,5.08872,1.001
alpha_user[3586],0.308816,0.00653245,0.450444,0.451564,-0.410173,0.298811,1.07091,4801.96,2410.47,5.74636,1.00002
alpha_user[3587],-0.201886,0.00699526,0.483405,0.480054,-1.00225,-0.194397,0.571466,4781.4,2466.72,5.72176,1.00634
alpha_user[3588],0.115666,0.0069804,0.471359,0.472848,-0.664055,0.112845,0.89432,4602.8,2615.68,5.50803,1.00011
alpha_user[3589],0.112438,0.00730695,0.473927,0.466373,-0.662781,0.113391,0.902098,4293.76,2489.75,5.13822,1.00003
alpha_user[3590],-0.120925,0.00693316,0.485267,0.474065,-0.92499,-0.120833,0.693892,4932.44,2670.23,5.90251,1.00011
alpha_user[3591],0.113431,0.00720015,0.481043,0.466063,-0.665729,0.111831,0.910974,4508.24,2536.2,5.39487,1.00098
alpha_user[3592],0.211102,0.00649855,0.447274,0.449239,-0.508916,0.217217,0.936305,4792.35,2638.69,5.73486,1.00081
alpha_user[3593],-0.110397,0.00717605,0.476792,0.480072,-0.909171,-0.10528,0.677956,4470.9,2575.65,5.35019,1.00225
alpha_user[3594],-0.210622,0.00632417,0.44136,0.454917,-0.932032,-0.207693,0.511301,4904.01,3246.25,5.86848,0.999561
alpha_user[3595],-0.30962,0.0072821,0.456253,0.464258,-1.05648,-0.310008,0.44605,3956.52,2606.42,4.73465,1.00098
alpha_user[3596],-0.252569,0.00654641,0.421089,0.4275,-0.951902,-0.252245,0.423808,4213.7,2636.93,5.04241,1.00158
alpha_user[3597],-0.0871489,0.0068275,0.426348,0.428002,-0.796619,-0.0862426,0.607388,3945.85,2556.05,4.72188,1.00246
alpha_user[3598],0.16787,0.00581589,0.421581,0.41391,-0.528904,0.166755,0.846599,5262.78,2918.1,6.29781,1.00154
alpha_user[3599],0.106872,0.00658459,0.466745,0.475201,-0.667319,0.104019,0.867139,5044.78,2763.13,6.03694,1.00073
alpha_user[3600],-0.0101287,0.00716195,0.46042,0.458652,-0.766399,-0.00297038,0.73558,4159.4,2729.55,4.97743,1.00099
alpha_user[3601],0.11286,0.0067334,0.486703,0.491565,-0.678046,0.112166,0.925662,5347.33,2571.68,6.399,1.0009
alpha_user[3602],-0.509381,0.00592117,0.40422,0.391339,-1.17869,-0.50446,0.149751,4711.23,2069.16,5.63779,0.999729
alpha_user[3603],-0.108613,0.007004,0.474969,0.47595,-0.883095,-0.107394,0.681737,4674.67,2578.27,5.59404,1.00117
alpha_user[3604],0.117545,0.00687504,0.468726,0.459784,-0.654023,0.116958,0.899471,4664.92,2513.64,5.58237,1.00342
alpha_user[3605],0.104989,0.0067706,0.453665,0.447883,-0.646141,0.108232,0.860657,4510.79,2815.35,5.39793,1.0031
alpha_user[3606],-0.120408,0.00701016,0.478268,0.473584,-0.907615,-0.119445,0.668446,4915.31,2690.97,5.88201,1.00059
alpha_user[3607],-0.082729,0.00603769,0.400067,0.378314,-0.735543,-0.0886568,0.584512,4436.81,2518.16,5.3094,1.00059
alpha_user[3608],-0.118458,0.00747984,0.490861,0.496192,-0.915857,-0.11174,0.679604,4362.11,2364.05,5.22001,1.00034
alpha_user[3609],-0.127921,0.00707843,0.484276,0.475136,-0.90469,-0.143579,0.675318,4731.25,2548.65,5.66175,0.999838
alpha_user[3610],-0.117227,0.00667479,0.471485,0.478158,-0.885853,-0.121511,0.650298,4994.84,3022.06,5.97718,1.00174
alpha_user[3611],0.101349,0.00725278,0.486366,0.49759,-0.687059,0.096548,0.904387,4552.11,2625.28,5.44737,1.00127
alpha_user[3612],0.303303,0.00701434,0.459346,0.471226,-0.426611,0.289363,1.05943,4374.63,2989.96,5.23499,1.00018
alpha_user[3613],0.106754,0.00631736,0.465735,0.462041,-0.655499,0.102427,0.90358,5450.76,2686.48,6.52276,1.00031
alpha_user[3614],0.116023,0.00803989,0.495608,0.48049,-0.711235,0.124751,0.925205,3808.38,2564.65,4.55737,1.00154
alpha_user[3615],-0.102987,0.00753338,0.475521,0.478957,-0.895665,-0.106622,0.679182,4046.97,2636.55,4.84288,1.00112
alpha_user[3616],0.208351,0.00654644,0.460821,0.451974,-0.570998,0.210637,0.968206,4986.19,3012.37,5.96683,0.999325
alpha_user[3617],0.261422,0.0049748,0.31422,0.308475,-0.247551,0.257656,0.784828,4054.13,2682.51,4.85145,1.00048
alpha_user[3618],-0.100065,0.00678558,0.457759,0.466298,-0.852972,-0.0958638,0.668495,4575.84,2672.58,5.47577,1.00144
alpha_user[3619],-0.113505,0.00721953,0.466141,0.456254,-0.896354,-0.105875,0.644397,4247.88,2491.54,5.08332,1.00228
alpha_user[3620],-0.111811,0.00659634,0.466338,0.473396,-0.870996,-0.109221,0.655796,4999.84,2714.0,5.98316,0.999914
alpha_user[3621],0.114375,0.00699355,0.477406,0.477287,-0.664022,0.112742,0.905267,4682.24,3020.89,5.6031,1.00099
alpha_user[3622],-0.108094,0.00661315,0.475761,0.469624,-0.905223,-0.102812,0.675894,5213.88,2764.3,6.2393,1.00144
alpha_user[3623],-0.00466916,0.00660468,0.454723,0.4596,-0.753937,-0.010342,0.732688,4766.12,2730.77,5.70348,1.00511
alpha_user[3624],-0.105128,0.00655431,0.457645,0.459344,-0.842032,-0.11222,0.652352,4968.93,2897.73,5.94617,1.00136
alpha_user[3625],0.103565,0.00709457,0.476224,0.487811,-0.686398,0.119249,0.879835,4560.26,2793.99,5.45713,1.00016
alpha_user[3626],0.120979,0.00707784,0.482225,0.465277,-0.68586,0.126783,0.930791,4706.26,2569.85,5.63184,0.999801
alpha_user[3627],-0.301642,0.00682429,0.45084,0.446036,-1.03956,-0.309721,0.439523,4426.31,2774.23,5.29684,1.00064
alpha_user[3628],0.186836,0.00684161,0.443431,0.445746,-0.543435,0.181631,0.919025,4280.12,2911.3,5.12189,1.00327
alpha_user[3629],0.117064,0.00695602,0.483347,0.479308,-0.687743,0.111662,0.911994,4888.08,2500.15,5.84942,1.00067
alpha_user[3630],-0.215874,0.00623207,0.457844,0.447997,-0.98834,-0.207642,0.509027,5428.38,2711.14,6.49598,1.00207
alpha_user[3631],0.116637,0.00702532,0.480818,0.470388,-0.677293,0.116186,0.914101,4737.17,2851.87,5.66884,1.00192
alpha_user[3632],0.000324818,0.00643573,0.454863,0.449428,-0.741458,-0.00174134,0.754307,5030.1,2655.17,6.01937,1.00087
alpha_user[3633],0.110806,0.00693012,0.459925,0.466979,-0.635332,0.119257,0.87058,4503.06,2365.44,5.38868,1.0004
alpha_user[3634],0.117785,0.00735715,0.48133,0.468051,-0.676394,0.110791,0.918641,4372.91,2645.92,5.23293,1.00133
alpha_user[3635],0.104864,0.00681991,0.470622,0.484254,-0.663088,0.0985803,0.876413,4784.76,2546.81,5.72578,1.00147
alpha_user[3636],-0.227346,0.00670322,0.444454,0.43929,-0.959209,-0.226054,0.510852,4470.14,2732.31,5.34929,1.00011
alpha_user[3637],0.108301,0.00766004,0.481125,0.475148,-0.689265,0.104428,0.90304,4005.07,2740.48,4.79275,1.00075
alpha_user[3638],-0.101302,0.00681061,0.485137,0.497226,-0.888739,-0.111076,0.689499,5003.22,2752.72,5.98721,1.00216
alpha_user[3639],0.112543,0.00709063,0.465889,0.469274,-0.642892,0.112327,0.883795,4348.51,3008.24,5.20374,1.00082
alpha_user[3640],0.0955402,0.00669518,0.437379,0.443413,-0.619559,0.0982043,0.820017,4307.71,2686.16,5.15491,1.00221
alpha_user[3641],0.102704,0.00724073,0.480228,0.496328,-0.676805,0.10178,0.882645,4446.67,2704.27,5.3212,1.00221
alpha_user[3642],-0.109379,0.00720347,0.491198,0.496165,-0.910347,-0.109833,0.695328,4671.44,2317.54,5.59018,0.999815
alpha_user[3643],-0.000844056,0.00589157,0.417253,0.410621,-0.698142,0.00716693,0.674563,5046.7,2577.78,6.03924,1.00405
alpha_user[3644],0.0149028,0.00697758,0.462587,0.460993,-0.752392,0.00645867,0.775587,4475.61,2711.34,5.35583,1.0024
alpha_user[3645],0.116971,0.00648852,0.478156,0.48431,-0.662362,0.112453,0.908399,5481.62,2878.02,6.5597,1.0009
alpha_user[3646],-0.00512503,0.0069405,0.476222,0.477509,-0.782685,-0.00888256,0.788001,4710.43,2818.7,5.63683,1.0006
alpha_user[3647],-0.0108168,0.0065444,0.462568,0.451614,-0.778818,-0.00527635,0.733652,5050.43,2730.22,6.0437,1.00114
alpha_user[3648],0.300824,0.00629239,0.444487,0.45703,-0.434027,0.301635,1.02976,5145.68,3016.26,6.15768,1.00387
alpha_user[3649],-0.104787,0.00522676,0.346139,0.344854,-0.672011,-0.105478,0.465151,4410.97,2850.78,5.27848,1.00123
alpha_user[3650],-0.00676745,0.00629552,0.454252,0.464501,-0.727908,-0.00859963,0.720258,5206.59,2966.15,6.23058,1.00028
alpha_user[3651],0.108316,0.00630669,0.461091,0.465863,-0.643813,0.10698,0.876301,5396.6,2789.68,6.45795,1.00101
alpha_user[3652],-0.131786,0.00736003,0.492286,0.4853,-0.953822,-0.125716,0.679476,4556.46,2340.11,5.45258,1.00138
alpha_user[3653],0.120803,0.00682202,0.471472,0.463402,-0.636207,0.115257,0.899516,4990.38,2784.42,5.97184,1.00294
alpha_user[3654],-0.0959471,0.00680529,0.444093,0.459772,-0.826957,-0.0943822,0.628666,4268.06,2767.92,5.10746,1.00048
alpha_user[3655],-0.208627,0.00651864,0.469877,0.46729,-1.00476,-0.210373,0.541975,5288.73,2495.5,6.32887,1.00124
alpha_user[3656],-0.110085,0.00784561,0.483687,0.475394,-0.941453,-0.103447,0.686895,3822.97,2673.06,4.57483,1.00247
alpha_user[3657],-0.110874,0.00725606,0.476038,0.489427,-0.894613,-0.103719,0.665236,4293.38,2622.89,5.13777,1.00079
alpha_user[3658],0.00235959,0.00688012,0.468872,0.454199,-0.777597,0.00352853,0.78683,4683.83,2423.42,5.605,1.00118
alpha_user[3659],-0.0806632,0.00582884,0.402207,0.402013,-0.74939,-0.0792598,0.567598,4759.16,2397.77,5.69515,1.00281
alpha_user[3660],-0.116332,0.0068928,0.473062,0.484283,-0.877899,-0.123961,0.651494,4738.33,2827.99,5.67022,1.00177
alpha_user[3661],-0.126722,0.00744097,0.484742,0.488701,-0.933209,-0.119452,0.688332,4267.94,2689.8,5.10732,1.00202
alpha_user[3662],0.118947,0.00670189,0.489462,0.48895,-0.678264,0.11151,0.924492,5403.29,2506.8,6.46596,1.00148
alpha_user[3663],-0.108997,0.00711204,0.474673,0.479391,-0.873963,-0.104022,0.67381,4499.78,2860.66,5.38476,0.999978
alpha_user[3664],0.00659623,0.0066086,0.455184,0.436247,-0.738763,0.000380422,0.767149,4796.7,2724.0,5.74007,1.00108
alpha_user[3665],-0.110349,0.00731782,0.478424,0.472324,-0.902047,-0.113393,0.671759,4315.96,2770.66,5.16478,1.00031
alpha_user[3666],0.0164628,0.00676996,0.440305,0.433373,-0.704598,0.0224761,0.743614,4242.48,2749.73,5.07685,0.999904
alpha_user[3667],0.108009,0.00727398,0.480857,0.471744,-0.686945,0.107507,0.890945,4457.51,2762.19,5.33417,0.999921
alpha_user[3668],-0.127958,0.00665092,0.471734,0.472138,-0.914288,-0.135318,0.65601,5070.01,2765.04,6.06713,1.00152
alpha_user[3669],-0.286587,0.00633527,0.432846,0.429541,-0.98987,-0.280147,0.429909,4712.93,2681.21,5.63983,0.99954
alpha_user[3670],0.10647,0.00677019,0.463807,0.470423,-0.655461,0.110171,0.869087,4736.65,2584.43,5.66821,0.999872
alpha_user[3671],0.11932,0.00687235,0.475949,0.462633,-0.669821,0.117936,0.911751,4811.98,2775.36,5.75835,0.99995
alpha_user[3672],-0.0651253,0.00537927,0.370023,0.365547,-0.650767,-0.0624126,0.538877,4760.82,2559.88,5.69713,1.00109
alpha_user[3673],0.216803,0.00647814,0.458717,0.446979,-0.552524,0.226443,0.969143,4999.98,2782.24,5.98333,1.00186
